,Age,Title,Event_text,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
3795,62.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3796,62.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3797,62.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3798,62.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3799,62.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3800,62.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3801,61.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3802,61.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3803,61.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3804,61.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3805,61.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3806,61.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3807,61.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3808,61.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3809,61.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3810,61.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3811,61.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3812,61.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3813,61.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3814,61.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3815,61.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3816,61.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3817,61.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3818,61.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3819,61.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3820,61.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3821,60.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3822,60.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3823,60.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3824,60.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3825,60.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3826,60.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3827,60.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3828,60.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3829,60.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3830,60.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3831,60.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3832,60.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3833,60.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3834,60.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3835,60.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3836,60.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3837,60.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3838,60.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3839,60.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3840,60.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3841,59.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3842,59.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3843,59.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3844,59.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3845,59.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3846,59.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3847,59.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3848,59.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3849,59.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3850,59.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3851,59.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3852,59.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3853,59.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3854,59.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3855,59.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3856,59.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3857,59.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3858,59.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3859,59.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3860,59.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3861,58.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3862,58.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3863,58.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3864,58.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3865,58.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3866,58.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3867,58.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3868,58.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3869,58.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3870,58.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3871,58.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3872,58.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3873,58.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3874,58.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3875,58.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3876,58.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3877,58.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3878,58.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3879,58.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3880,58.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3881,57.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3882,57.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3883,57.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3884,57.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3885,57.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3886,57.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3887,57.65000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3888,57.6,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3889,57.55,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3890,57.5,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3891,57.45,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3892,57.40000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3893,57.35,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3894,57.3,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3895,57.25,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3896,57.2,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3897,57.15000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3898,57.1,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3899,57.05,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3900,57.0,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3901,56.95,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3902,56.90000000000001,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3903,56.85,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3904,56.8,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3905,56.75,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3906,56.7,Paleogén, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
